datetime,fut_close,idx_close,days_left,ann_basis
2024-04-11 16:00:00,5364.4,5379.17,8,12.528
2024-04-14 16:00:00,5295.0,5320.81,7,25.293
2024-04-15 16:00:00,5238.2,5255.21,4,29.536
2024-04-16 16:00:00,5130.0,5109.08,3,-49.818
2024-04-17 16:00:00,5220.0,5276.47,30,13.021
2024-04-18 16:00:00,5208.8,5257.01,29,11.542
2024-04-21 16:00:00,5158.0,5231.56,28,18.329
2024-04-22 16:00:00,5195.8,5234.43,25,10.775
2024-04-23 16:00:00,5184.0,5219.26,24,10.274
2024-04-24 16:00:00,5186.0,5285.14,58,11.805
2024-04-25 16:00:00,5223.4,5303.15,57,9.63
2024-04-28 16:00:00,5372.0,5422.41,56,6.059
2024-04-29 16:00:00,5513.0,5530.94,53,2.234
2024-05-05 16:00:00,5560.0,5558.92,49,-0.145
2024-05-06 16:00:00,5546.8,5604.27,46,8.137
2024-05-07 16:00:00,5537.0,5605.59,45,9.925
2024-05-08 16:00:00,5477.4,5533.51,44,8.412
2024-05-09 16:00:00,5579.8,5632.76,43,7.981
2024-05-12 16:00:00,5449.4,5537.93,42,13.893
2024-05-13 16:00:00,5477.0,5524.43,39,8.035
2024-05-14 16:00:00,5463.4,5541.81,38,13.59
2024-05-15 16:00:00,5467.0,5508.95,37,7.512
2024-05-16 16:00:00,5428.8,5489.42,36,11.196
2024-05-19 16:00:00,5534.8,5563.65,35,5.408
2024-05-20 16:00:00,5520.2,5586.01,32,13.438
2024-05-21 16:00:00,5486.0,5532.84,31,9.968
2024-05-22 16:00:00,5457.6,5521.18,30,14.011
2024-05-23 16:00:00,5348.0,5401.58,29,12.485
2024-05-26 16:00:00,5321.6,5358.08,28,8.875
2024-05-27 16:00:00,5320.0,5390.4,25,19.068
2024-05-28 16:00:00,5286.0,5336.7,24,14.448
2024-05-29 16:00:00,5268.0,5334.8,23,19.871
2024-05-30 16:00:00,5315.8,5334.1,22,5.692
2024-06-02 16:00:00,5310.0,5350.64,21,13.201
2024-06-03 16:00:00,5209.2,5267.36,18,22.39
2024-06-04 16:00:00,5258.2,5294.3,17,14.64
2024-06-05 16:00:00,5235.8,5249.95,16,6.149
2024-06-06 16:00:00,5153.0,5159.17,15,2.91
2024-06-10 16:00:00,5095.0,5132.22,11,24.064
2024-06-11 16:00:00,5164.6,5188.36,10,16.715
2024-06-12 16:00:00,5196.8,5214.41,9,13.696
2024-06-13 16:00:00,5132.6,5164.87,8,28.506
2024-06-16 16:00:00,5153.0,5158.98,7,6.044
2024-06-17 16:00:00,5174.2,5183.27,4,15.967
2024-06-18 16:00:00,5243.0,5230.49,3,-29.1
2024-06-19 16:00:00,5099.8,5150.8,30,12.047
2024-06-20 16:00:00,4990.2,5040.63,29,12.592
2024-06-23 16:00:00,4963.0,5025.52,28,16.217
2024-06-24 16:00:00,4853.4,4885.89,25,9.709
2024-06-25 16:00:00,4807.2,4842.0,24,10.93
2024-06-26 16:00:00,4938.0,4964.66,23,8.522
2024-06-27 16:00:00,4827.0,4855.35,22,9.687
2024-06-30 16:00:00,4859.4,4894.56,21,12.486
2024-07-01 16:00:00,4898.8,4940.7,18,17.197
2024-07-02 16:00:00,4865.0,4900.67,17,15.628
2024-07-03 16:00:00,4845.6,4868.55,16,10.754
2024-07-04 16:00:00,4729.2,4753.73,15,12.556
2024-07-07 16:00:00,4768.2,4801.49,14,18.076
2024-07-08 16:00:00,4657.8,4689.27,11,22.269
2024-07-09 16:00:00,4756.8,4783.17,10,20.123
2024-07-10 16:00:00,4838.2,4846.11,9,6.62
2024-07-11 16:00:00,4873.0,4884.41,8,10.658
2024-07-14 16:00:00,4851.8,4869.0,7,18.42
2024-07-15 16:00:00,4796.6,4815.74,4,36.267
2024-07-16 16:00:00,4820.0,4834.44,3,36.341
2024-07-17 16:00:00,4700.4,4763.3,30,16.066
2024-07-18 16:00:00,4723.4,4788.77,29,17.181
2024-07-21 16:00:00,4777.4,4822.64,28,12.228
2024-07-22 16:00:00,4774.0,4825.75,25,15.657
2024-07-23 16:00:00,4621.0,4682.06,24,19.834
2024-07-24 16:00:00,4554.0,4602.63,23,16.767
2024-07-25 16:00:00,4602.8,4638.31,22,12.702
2024-07-28 16:00:00,4679.0,4707.28,21,10.442
2024-07-29 16:00:00,4619.2,4674.92,18,24.169
2024-07-30 16:00:00,4662.0,4698.73,17,16.784
2024-07-31 16:00:00,4900.2,4894.81,16,-2.512
2024-08-01 16:00:00,4821.0,4844.78,15,11.944
2024-08-04 16:00:00,4778.6,4776.18,14,-1.321
2024-08-05 16:00:00,4745.0,4731.2,11,-9.678
2024-08-06 16:00:00,4723.0,4741.65,10,14.356
2024-08-07 16:00:00,4701.8,4728.33,9,22.755
2024-08-08 16:00:00,4771.2,4760.13,8,-10.61
2024-08-11 16:00:00,4686.6,4696.36,7,10.836
2024-08-12 16:00:00,4677.2,4671.2,4,-11.721
2024-08-13 16:00:00,4692.0,4698.0,3,15.539
2024-08-14 16:00:00,4580.4,4639.08,37,12.478
2024-08-15 16:00:00,4650.8,4696.72,36,9.913
2024-08-18 16:00:00,4606.6,4651.3,35,10.022
2024-08-19 16:00:00,4628.0,4663.78,32,8.751
2024-08-20 16:00:00,4530.2,4564.38,31,8.817
